time,balance
2023-10-26 12:00:00+00:00,32579207.859516095
2023-10-27 04:00:00+00:00,32599198.462298542
2023-11-02 12:00:00+00:00,32599198.462298542
2023-11-02 20:00:00+00:00,32599198.462298542
2023-11-03 00:00:00+00:00,32266136.505434085
2023-11-05 20:00:00+00:00,33363658.856851663
2023-11-09 16:00:00+00:00,33363658.856851663
2023-11-09 20:00:00+00:00,32743826.002756555
2023-11-10 04:00:00+00:00,36817305.57531838
2023-11-10 12:00:00+00:00,36893560.84105158
2023-11-11 00:00:00+00:00,36893560.84105158
2023-11-11 04:00:00+00:00,36893560.84105158
2023-11-11 20:00:00+00:00,36893560.84105158
2023-11-12 00:00:00+00:00,36777014.84723032
2023-11-12 12:00:00+00:00,36777014.84723032
2023-11-12 16:00:00+00:00,37005365.151184686
2023-11-13 20:00:00+00:00,38646803.25508789
2023-11-15 00:00:00+00:00,38646803.25508789
2023-11-17 12:00:00+00:00,39464312.16634796
2023-11-17 16:00:00+00:00,39464312.16634796
2023-11-19 16:00:00+00:00,43763780.51797615
2023-11-20 00:00:00+00:00,43763780.51797615
2023-11-20 16:00:00+00:00,44344123.47014348
2023-11-21 12:00:00+00:00,44344123.47014348
2023-11-21 16:00:00+00:00,46464128.470490724
2023-11-21 20:00:00+00:00,46108891.89335891
2023-11-22 08:00:00+00:00,46108891.89335891
2023-11-22 12:00:00+00:00,46171628.19170831
2023-11-24 12:00:00+00:00,45963441.428126246
2023-11-26 12:00:00+00:00,45963441.428126246
2023-11-27 04:00:00+00:00,45451622.730725035
2023-11-28 12:00:00+00:00,45451622.730725035
2023-11-28 16:00:00+00:00,45451622.730725035
2023-11-28 20:00:00+00:00,46094742.699045196
2023-11-30 16:00:00+00:00,45973451.42723363
2023-12-03 12:00:00+00:00,45973451.42723363
2023-12-03 20:00:00+00:00,46113230.56049929
2023-12-04 08:00:00+00:00,46113230.56049929
2023-12-04 16:00:00+00:00,47844687.79460523
2023-12-05 04:00:00+00:00,47844687.79460523
2023-12-05 08:00:00+00:00,47391070.48915924
2023-12-06 08:00:00+00:00,47391070.48915924
2023-12-06 12:00:00+00:00,47391070.48915924
2023-12-06 20:00:00+00:00,47391070.48915924
2023-12-07 00:00:00+00:00,46479945.67272174
2023-12-07 08:00:00+00:00,46580860.48590809
2023-12-07 12:00:00+00:00,47807823.58011077
2023-12-07 20:00:00+00:00,47807823.58011077
2023-12-08 08:00:00+00:00,48149767.30529852
2023-12-09 00:00:00+00:00,49867684.77611609
2023-12-09 12:00:00+00:00,49867684.77611609
2023-12-09 16:00:00+00:00,48535562.42572068
2023-12-09 20:00:00+00:00,50296480.875220545
2023-12-12 00:00:00+00:00,50296480.875220545
2023-12-12 08:00:00+00:00,50512188.34325967
2023-12-16 20:00:00+00:00,50512188.34325967
2023-12-18 20:00:00+00:00,50750258.46166805
2023-12-22 04:00:00+00:00,50750258.46166805
2023-12-22 08:00:00+00:00,50830578.081537396
2023-12-23 04:00:00+00:00,50830578.081537396
2023-12-25 04:00:00+00:00,50776151.43260538
2024-01-01 16:00:00+00:00,50776151.43260538
2024-01-02 00:00:00+00:00,50221067.04510584
2024-01-02 12:00:00+00:00,50221067.04510584
2024-01-02 16:00:00+00:00,49566842.349603474
2024-01-03 08:00:00+00:00,51670895.22900858
2024-01-03 12:00:00+00:00,51118323.05585268
2024-01-03 16:00:00+00:00,51118323.05585268
2024-01-03 20:00:00+00:00,56824374.79255681
2024-01-04 00:00:00+00:00,59333447.42208196
2024-01-08 16:00:00+00:00,59333447.42208196
2024-01-08 20:00:00+00:00,58641520.80308063
2024-01-10 20:00:00+00:00,58641520.80308063
2024-01-11 08:00:00+00:00,59160113.86043671
2024-01-11 20:00:00+00:00,59160113.86043671
2024-01-12 00:00:00+00:00,58503054.49368622
2024-01-13 04:00:00+00:00,58503054.49368622
2024-01-14 20:00:00+00:00,57257065.311589286
2024-01-17 00:00:00+00:00,57257065.311589286
2024-01-19 00:00:00+00:00,57873973.269935004
2024-01-19 20:00:00+00:00,57873973.269935004
2024-01-20 04:00:00+00:00,60632307.28975652
2024-01-22 12:00:00+00:00,60632307.28975652
2024-01-23 20:00:00+00:00,60632307.28975652
2024-01-25 20:00:00+00:00,61312055.85674805
2024-01-28 08:00:00+00:00,61312055.85674805
2024-01-28 20:00:00+00:00,62583222.603805415
2024-01-30 04:00:00+00:00,62583222.603805415
2024-01-30 20:00:00+00:00,61882369.38340284
2024-01-31 08:00:00+00:00,61882369.38340284
2024-01-31 16:00:00+00:00,63630801.80443032
2024-01-31 20:00:00+00:00,63630801.80443032
2024-02-01 00:00:00+00:00,62810134.81116702
2024-02-01 04:00:00+00:00,60848513.13717876
2024-02-01 16:00:00+00:00,60848513.13717876
2024-02-03 08:00:00+00:00,60848513.13717876
2024-02-03 16:00:00+00:00,60735656.355417475
2024-02-05 08:00:00+00:00,61077965.55622158
2024-02-05 16:00:00+00:00,61077965.55622158
2024-02-06 00:00:00+00:00,61184702.95086177
2024-02-06 08:00:00+00:00,61184702.95086177
2024-02-06 16:00:00+00:00,61184702.95086177
2024-02-07 00:00:00+00:00,61184702.95086177
2024-02-07 08:00:00+00:00,62301357.82144563
2024-02-07 20:00:00+00:00,61654285.62705209
2024-02-12 04:00:00+00:00,61654285.62705209
2024-02-12 20:00:00+00:00,64043384.23760865
2024-02-13 12:00:00+00:00,64043384.23760865
2024-02-13 16:00:00+00:00,64043384.23760865
2024-02-15 00:00:00+00:00,65531681.679953486
2024-02-15 12:00:00+00:00,65531681.679953486
2024-02-15 16:00:00+00:00,65660703.28827215
2024-02-15 20:00:00+00:00,65660703.28827215
2024-02-16 00:00:00+00:00,66687984.15151719
2024-02-16 16:00:00+00:00,66687984.15151719
2024-02-16 20:00:00+00:00,65992283.73454313
2024-02-17 12:00:00+00:00,65277081.02324843
2024-02-17 16:00:00+00:00,66611339.780538976
2024-02-26 12:00:00+00:00,66611339.780538976
2024-02-27 00:00:00+00:00,66611339.780538976
2024-02-27 08:00:00+00:00,67967206.61124116
2024-02-28 12:00:00+00:00,67500947.27966775
2024-02-28 16:00:00+00:00,67500947.27966775
2024-02-28 20:00:00+00:00,67500947.27966775
2024-02-29 00:00:00+00:00,67500947.27966775
2024-02-29 08:00:00+00:00,74320078.68953235
2024-02-29 12:00:00+00:00,76148141.75551091
2024-02-29 16:00:00+00:00,75377644.58620216
2024-02-29 20:00:00+00:00,75377644.58620216
2024-03-02 04:00:00+00:00,75377644.58620216
2024-03-02 16:00:00+00:00,75377644.58620216
2024-03-02 20:00:00+00:00,75811637.87381129
2024-03-03 04:00:00+00:00,75270956.78303972
2024-03-04 16:00:00+00:00,75270956.78303972
2024-03-05 12:00:00+00:00,76389147.00210424
2024-03-05 16:00:00+00:00,83665597.28936748
2024-03-05 20:00:00+00:00,84917233.39666149
2024-03-06 12:00:00+00:00,87216922.37473081
2024-03-07 04:00:00+00:00,87216922.37473081
2024-03-07 16:00:00+00:00,90064389.12015173
2024-03-08 12:00:00+00:00,90064389.12015173
2024-03-09 00:00:00+00:00,93076781.54096904
2024-03-09 04:00:00+00:00,94082834.86009787
2024-03-10 12:00:00+00:00,94852836.80203521
2024-03-12 20:00:00+00:00,94852836.80203521
2024-03-14 08:00:00+00:00,94852836.80203521
2024-03-14 12:00:00+00:00,95772033.57168405
2024-03-14 16:00:00+00:00,95993394.89590023
2024-03-16 00:00:00+00:00,95993394.89590023
2024-03-16 04:00:00+00:00,93849995.52862556
2024-03-16 16:00:00+00:00,93849995.52862556
2024-03-16 20:00:00+00:00,89705066.66988705
2024-03-18 04:00:00+00:00,89705066.66988705
2024-03-20 00:00:00+00:00,92551618.0655756
2024-03-20 20:00:00+00:00,92551618.0655756
2024-03-22 20:00:00+00:00,92257432.11579491
2024-03-23 00:00:00+00:00,92257432.11579491
2024-03-23 04:00:00+00:00,91214978.62656757
2024-03-23 20:00:00+00:00,91214978.62656757
2024-03-24 08:00:00+00:00,93000947.46220928
2024-03-26 16:00:00+00:00,93000947.46220928
2024-03-26 20:00:00+00:00,93000947.46220928
2024-03-27 00:00:00+00:00,93106530.7810346
2024-03-27 12:00:00+00:00,95206935.6666143
2024-04-02 20:00:00+00:00,95206935.6666143
2024-04-03 00:00:00+00:00,93378538.62887135
2024-04-09 16:00:00+00:00,93378538.62887135
2024-04-09 20:00:00+00:00,92243940.6439189
2024-04-10 00:00:00+00:00,92243940.6439189
2024-04-11 00:00:00+00:00,92243940.6439189
2024-04-12 00:00:00+00:00,92466286.59638436
2024-04-13 16:00:00+00:00,95097435.60786141
2024-04-13 20:00:00+00:00,95097435.60786141
2024-04-15 04:00:00+00:00,126418044.92935485
2024-04-16 04:00:00+00:00,126418044.92935485
2024-04-16 12:00:00+00:00,133940749.18606742
2024-04-19 00:00:00+00:00,133940749.18606742
2024-04-19 12:00:00+00:00,147179339.85937908
2024-05-04 00:00:00+00:00,147179339.85937908
2024-05-04 04:00:00+00:00,145221209.8337454
2024-05-04 08:00:00+00:00,143454138.48950574
2024-05-05 04:00:00+00:00,143454138.48950574
2024-05-07 04:00:00+00:00,143508520.44177014
2024-05-07 12:00:00+00:00,143508520.44177014
2024-05-07 16:00:00+00:00,146996392.12141114
2024-05-07 20:00:00+00:00,146996392.12141114
2024-05-08 00:00:00+00:00,145270314.1573756
2024-05-11 00:00:00+00:00,145270314.1573756
2024-05-14 08:00:00+00:00,145827579.73558322
2024-05-15 08:00:00+00:00,145827579.73558322
2024-05-15 12:00:00+00:00,143898533.55065095
2024-05-17 04:00:00+00:00,143898533.55065095
2024-05-17 08:00:00+00:00,141997255.4916028
2024-05-19 04:00:00+00:00,144028279.72298262
2024-05-20 00:00:00+00:00,144028279.72298262
2024-05-21 04:00:00+00:00,144028279.72298262
2024-05-21 16:00:00+00:00,144028279.72298262
2024-05-21 20:00:00+00:00,146593809.7451158
2024-05-22 00:00:00+00:00,147973349.99255997
2024-05-22 12:00:00+00:00,147973349.99255997
2024-05-23 00:00:00+00:00,147973349.99255997
2024-05-23 04:00:00+00:00,147569850.54837105
2024-05-23 12:00:00+00:00,146376790.13749874
2024-05-23 16:00:00+00:00,144711912.41567957
2024-05-23 20:00:00+00:00,144786012.0324508
2024-05-28 12:00:00+00:00,144786012.0324508
2024-05-28 16:00:00+00:00,137174764.8272677
2024-05-31 20:00:00+00:00,137174764.8272677
2024-06-01 00:00:00+00:00,137269234.05490923
2024-06-05 00:00:00+00:00,137269234.05490923
2024-06-05 04:00:00+00:00,137363041.72535625
2024-06-06 04:00:00+00:00,137363041.72535625
2024-06-07 16:00:00+00:00,135339137.04932854
2024-06-07 20:00:00+00:00,133510679.1495848
2024-06-08 00:00:00+00:00,142711931.52645326
2024-06-10 20:00:00+00:00,142711931.52645326
2024-06-11 12:00:00+00:00,150711162.81140321
2024-06-14 16:00:00+00:00,150711162.81140321
2024-06-16 16:00:00+00:00,153792114.87988397
2024-06-17 16:00:00+00:00,153792114.87988397
2024-06-18 20:00:00+00:00,153792114.87988397
2024-06-19 00:00:00+00:00,149613908.80511853
2024-06-20 20:00:00+00:00,149673651.5048835
2024-06-21 00:00:00+00:00,155170219.83944783
2024-06-21 20:00:00+00:00,155170219.83944783
2024-06-23 20:00:00+00:00,159065810.29580837
2024-06-28 12:00:00+00:00,159065810.29580837
2024-06-29 00:00:00+00:00,162634566.90452582
2024-06-30 16:00:00+00:00,162634566.90452582
2024-07-01 00:00:00+00:00,160465550.21919754
2024-07-01 16:00:00+00:00,160465550.21919754
2024-07-01 20:00:00+00:00,161028793.89744815
2024-07-02 16:00:00+00:00,161028793.89744815
2024-07-03 00:00:00+00:00,161028793.89744815
2024-07-04 04:00:00+00:00,164797191.23845777
2024-07-04 16:00:00+00:00,167973041.39428756
2024-07-08 04:00:00+00:00,167973041.39428756
2024-07-10 04:00:00+00:00,165800660.41400495
2024-07-11 08:00:00+00:00,163619307.53764445
2024-07-12 16:00:00+00:00,163619307.53764445
2024-07-12 20:00:00+00:00,160519344.5502973
2024-07-14 12:00:00+00:00,160519344.5502973
2024-07-14 20:00:00+00:00,161390328.88094413
2024-07-15 20:00:00+00:00,161390328.88094413
2024-07-16 00:00:00+00:00,159502045.86664844
2024-07-16 12:00:00+00:00,185662992.15669096
2024-07-17 00:00:00+00:00,185662992.15669096
2024-07-17 20:00:00+00:00,185662992.15669096
2024-07-19 00:00:00+00:00,188247379.95068967
2024-07-19 16:00:00+00:00,188694554.81986627
2024-07-21 20:00:00+00:00,188694554.81986627
2024-07-22 00:00:00+00:00,186512658.78139228
2024-07-22 12:00:00+00:00,186512658.78139228
2024-07-23 00:00:00+00:00,213990391.22284126
2024-07-23 04:00:00+00:00,213990391.22284126
2024-07-23 12:00:00+00:00,213990391.22284126
2024-07-23 16:00:00+00:00,215186179.19040135
2024-07-25 00:00:00+00:00,213019451.6611435
2024-07-27 16:00:00+00:00,213019451.6611435
2024-07-27 20:00:00+00:00,210444005.96483243
2024-07-28 00:00:00+00:00,211167125.9461227
2024-07-29 16:00:00+00:00,211892914.45956102
2024-07-29 20:00:00+00:00,211892914.45956102
2024-07-30 20:00:00+00:00,211892914.45956102
2024-07-31 00:00:00+00:00,209087052.9624752
2024-07-31 12:00:00+00:00,209629689.1692423
2024-08-01 12:00:00+00:00,206157078.74797773
2024-08-02 12:00:00+00:00,206157078.74797773
2024-08-02 16:00:00+00:00,200165054.9077798
2024-08-04 12:00:00+00:00,202443558.12963
2024-08-04 16:00:00+00:00,202443558.12963
2024-08-05 00:00:00+00:00,205160334.6717384
2024-08-05 16:00:00+00:00,205160334.6717384
2024-08-05 20:00:00+00:00,215470370.7162372
2024-08-09 00:00:00+00:00,215470370.7162372
2024-08-09 04:00:00+00:00,205612171.1173512
2024-08-16 12:00:00+00:00,205612171.1173512
2024-08-18 12:00:00+00:00,204210062.0304719
2024-08-19 08:00:00+00:00,204210062.0304719
2024-08-19 16:00:00+00:00,208801112.13932505
2024-08-20 20:00:00+00:00,208801112.13932505
2024-08-21 16:00:00+00:00,208801112.13932505
2024-08-21 20:00:00+00:00,206483392.30616823
2024-08-22 04:00:00+00:00,206894004.23512778
2024-08-23 16:00:00+00:00,204931271.98661134
2024-08-23 20:00:00+00:00,204931271.98661134
2024-08-24 16:00:00+00:00,204931271.98661134
2024-08-25 16:00:00+00:00,211004601.43570668
2024-08-25 20:00:00+00:00,211941001.33224434
2024-08-28 16:00:00+00:00,211941001.33224434
2024-08-29 16:00:00+00:00,229149960.015428
2024-08-30 12:00:00+00:00,229149960.015428
2024-08-30 16:00:00+00:00,223910652.28481215
2024-09-03 20:00:00+00:00,223910652.28481215
2024-09-04 00:00:00+00:00,223910652.28481215
2024-09-04 04:00:00+00:00,229763190.15682453
2024-09-04 08:00:00+00:00,235841401.2255393
2024-09-04 16:00:00+00:00,235841401.2255393
2024-09-07 00:00:00+00:00,242481760.35822117
2024-09-07 16:00:00+00:00,244130394.6368085
2024-09-11 12:00:00+00:00,244130394.6368085
2024-09-12 00:00:00+00:00,250045424.4634426
2024-09-13 12:00:00+00:00,250045424.4634426
2024-09-13 20:00:00+00:00,238847160.25270236
2024-09-14 00:00:00+00:00,238847160.25270236
2024-09-14 08:00:00+00:00,236186569.9006221
2024-09-15 12:00:00+00:00,236463954.49520823
2024-09-16 00:00:00+00:00,236463954.49520823
2024-09-16 12:00:00+00:00,241916859.40629137
2024-09-17 04:00:00+00:00,241916859.40629137
2024-09-17 08:00:00+00:00,241978832.84968168
2024-09-18 08:00:00+00:00,241978832.84968168
2024-09-18 20:00:00+00:00,241978832.84968168
2024-09-19 00:00:00+00:00,239064008.14997822
2024-09-19 04:00:00+00:00,239064008.14997822
2024-09-19 08:00:00+00:00,235120913.82569847
2024-09-20 08:00:00+00:00,277516812.5466537
2024-09-20 12:00:00+00:00,277516812.5466537
2024-09-20 16:00:00+00:00,274522925.3798257
2024-09-21 08:00:00+00:00,274522925.3798257
2024-09-22 08:00:00+00:00,271658747.0376405
2024-09-22 16:00:00+00:00,270578662.93937266
2024-09-22 20:00:00+00:00,270578662.93937266
2024-09-23 00:00:00+00:00,272544867.549547
2024-09-23 08:00:00+00:00,279917044.6917848
2024-09-28 04:00:00+00:00,279917044.6917848
2024-09-28 08:00:00+00:00,279917044.6917848
2024-09-28 16:00:00+00:00,292575098.8807298
2024-09-29 04:00:00+00:00,282472575.8671862
2024-09-30 00:00:00+00:00,284209402.1441833
2024-10-01 12:00:00+00:00,281337297.4608363
2024-10-01 20:00:00+00:00,281337297.4608363
2024-10-02 00:00:00+00:00,281337297.4608363
2024-10-02 08:00:00+00:00,300129963.49143624
2024-10-02 16:00:00+00:00,300129963.49143624
2024-10-03 08:00:00+00:00,294198889.845304
2024-10-04 16:00:00+00:00,303990480.25521815
2024-10-05 04:00:00+00:00,303990480.25521815
2024-10-05 08:00:00+00:00,299641469.5936972
2024-10-05 16:00:00+00:00,299909957.28000796
2024-10-07 00:00:00+00:00,299909957.28000796
2024-10-07 04:00:00+00:00,296309688.1978401
2024-10-08 08:00:00+00:00,296309688.1978401
2024-10-08 12:00:00+00:00,293048529.46333027
2024-10-08 16:00:00+00:00,293048529.46333027
2024-10-09 00:00:00+00:00,293515121.6442496
2024-10-09 16:00:00+00:00,300043136.5229758
2024-10-10 08:00:00+00:00,303927950.16854894
2024-10-10 16:00:00+00:00,308934802.2567245
2024-10-14 00:00:00+00:00,308934802.2567245
2024-10-14 04:00:00+00:00,305226194.4230337
2024-10-15 12:00:00+00:00,305226194.4230337
2024-10-15 16:00:00+00:00,305226194.4230337
2024-10-15 20:00:00+00:00,315251702.28344023
2024-10-16 00:00:00+00:00,315251702.28344023
2024-10-16 04:00:00+00:00,321656715.730437
2024-10-16 08:00:00+00:00,321656715.730437
2024-10-17 04:00:00+00:00,318131468.9020981
2024-10-18 04:00:00+00:00,319389411.5434852
2024-10-19 08:00:00+00:00,320695011.2993717
2024-10-21 12:00:00+00:00,320695011.2993717
2024-10-22 08:00:00+00:00,312806722.91175854
2024-10-29 20:00:00+00:00,312806722.91175854
2024-10-30 04:00:00+00:00,340707182.0967138
2024-10-30 20:00:00+00:00,340707182.0967138
2024-10-31 12:00:00+00:00,337060555.7010167
2024-10-31 16:00:00+00:00,333570411.16809356
2024-11-01 00:00:00+00:00,333570411.16809356
2024-11-01 16:00:00+00:00,336739473.65577126
2024-11-05 04:00:00+00:00,336739473.65577126
2024-11-05 16:00:00+00:00,367811228.1712369
2024-11-06 00:00:00+00:00,367811228.1712369
2024-11-06 04:00:00+00:00,358287678.54640245
2024-11-06 12:00:00+00:00,358287678.54640245
2024-11-06 16:00:00+00:00,354594843.3945631
2024-11-06 20:00:00+00:00,354594843.3945631
2024-11-07 04:00:00+00:00,363693703.8272687
2024-11-07 12:00:00+00:00,371610257.60833603
2024-11-07 16:00:00+00:00,371610257.60833603
2024-11-08 00:00:00+00:00,373970501.3415432
2024-11-08 08:00:00+00:00,357198907.3345063
2024-11-08 12:00:00+00:00,376070442.77844757
2024-11-08 16:00:00+00:00,376070442.77844757
2024-11-08 20:00:00+00:00,391770627.5566793
2024-11-09 04:00:00+00:00,412370447.0184755
2024-11-09 08:00:00+00:00,412370447.0184755
2024-11-09 12:00:00+00:00,431042360.4069674
2024-11-10 04:00:00+00:00,435273793.74842745
2024-11-10 16:00:00+00:00,443913763.1239964
2024-11-10 20:00:00+00:00,443913763.1239964
2024-11-11 04:00:00+00:00,463367457.80198896
2024-11-11 16:00:00+00:00,463367457.80198896
2024-11-11 20:00:00+00:00,466086226.56490207
2024-11-12 00:00:00+00:00,475738730.5887535
2024-11-12 08:00:00+00:00,475738730.5887535
2024-11-12 16:00:00+00:00,476625421.7414436
2024-11-13 00:00:00+00:00,471745531.5298071
2024-11-13 04:00:00+00:00,448994631.8058006
2024-11-13 20:00:00+00:00,448994631.8058006
2024-11-14 00:00:00+00:00,448994631.8058006
2024-11-14 08:00:00+00:00,475299794.72598517
2024-11-14 12:00:00+00:00,476976290.88479745
2024-11-14 20:00:00+00:00,472111838.0244781
2024-11-15 04:00:00+00:00,474380070.3063284
2024-11-16 00:00:00+00:00,479075056.028533
2024-11-16 08:00:00+00:00,489365226.00403476
2024-11-17 00:00:00+00:00,489365226.00403476
2024-11-17 08:00:00+00:00,519549208.13648975
2024-11-18 16:00:00+00:00,519549208.13648975
2024-11-19 00:00:00+00:00,519549208.13648975
2024-11-20 12:00:00+00:00,519549208.13648975
2024-11-20 20:00:00+00:00,531224617.6436277
2024-11-21 00:00:00+00:00,522722229.51506215
2024-11-21 16:00:00+00:00,533324596.4660197
2024-11-22 00:00:00+00:00,560470130.902409
2024-11-24 12:00:00+00:00,560470130.902409
2024-11-24 16:00:00+00:00,572570590.4393216
2024-11-25 20:00:00+00:00,573908667.6734892
2024-12-01 00:00:00+00:00,573908667.6734892
2024-12-02 04:00:00+00:00,576046699.354547
2024-12-05 12:00:00+00:00,576046699.354547
2024-12-05 16:00:00+00:00,576046699.354547
2024-12-05 20:00:00+00:00,576046699.354547
2024-12-06 00:00:00+00:00,611002332.945179
2024-12-06 08:00:00+00:00,611002332.945179
2024-12-06 20:00:00+00:00,611002332.945179
2024-12-07 00:00:00+00:00,603345167.8001744
2024-12-07 16:00:00+00:00,646019650.7594604
2024-12-08 00:00:00+00:00,646019650.7594604
2024-12-08 08:00:00+00:00,636369462.6042117
2024-12-09 04:00:00+00:00,640259856.6833037
2024-12-10 12:00:00+00:00,640259856.6833037
2024-12-10 16:00:00+00:00,611323006.456271
2024-12-11 00:00:00+00:00,611323006.456271
2024-12-11 04:00:00+00:00,611323006.456271
2024-12-11 08:00:00+00:00,611948916.0783844
2024-12-12 04:00:00+00:00,611948916.0783844
2024-12-13 00:00:00+00:00,643388620.6592706
2024-12-14 04:00:00+00:00,648805405.5921836
2024-12-16 00:00:00+00:00,648805405.5921836
2024-12-16 08:00:00+00:00,637839982.078357
2024-12-16 12:00:00+00:00,637839982.078357
2024-12-16 20:00:00+00:00,664439778.0029391
2024-12-18 08:00:00+00:00,664439778.0029391
2024-12-19 20:00:00+00:00,684872662.6590369
2024-12-20 04:00:00+00:00,706122553.7831818
2024-12-20 08:00:00+00:00,724368908.5986084
2024-12-21 00:00:00+00:00,724368908.5986084
2024-12-21 04:00:00+00:00,713602620.4475338
2024-12-21 08:00:00+00:00,713602620.4475338
2024-12-21 12:00:00+00:00,697095297.8500203
2024-12-28 04:00:00+00:00,697095297.8500203
2024-12-29 20:00:00+00:00,706977951.0321343
2024-12-31 20:00:00+00:00,706977951.0321343
2025-01-01 00:00:00+00:00,706977951.0321343
2025-01-01 20:00:00+00:00,712282303.7423427
2025-01-02 08:00:00+00:00,702827404.7728386
2025-01-03 08:00:00+00:00,702827404.7728386
2025-01-03 12:00:00+00:00,695105896.8363771
2025-01-08 04:00:00+00:00,695105896.8363771
2025-01-08 12:00:00+00:00,695105896.8363771
2025-01-08 16:00:00+00:00,666268950.3813615
2025-01-09 08:00:00+00:00,666268950.3813615
2025-01-09 12:00:00+00:00,670214815.105492
2025-01-09 16:00:00+00:00,670214815.105492
2025-01-10 12:00:00+00:00,670214815.105492
2025-01-11 16:00:00+00:00,729520803.4829443
2025-01-12 12:00:00+00:00,743756353.6459002
2025-01-13 16:00:00+00:00,743756353.6459002
2025-01-13 20:00:00+00:00,767655271.1253898
2025-01-14 08:00:00+00:00,757481391.5100807
2025-01-15 04:00:00+00:00,747566945.8893198
2025-01-15 08:00:00+00:00,747566945.8893198
2025-01-15 12:00:00+00:00,757189272.3361654
2025-01-15 20:00:00+00:00,757189272.3361654
2025-01-16 00:00:00+00:00,747342518.4760839
2025-01-16 12:00:00+00:00,747342518.4760839
2025-01-16 20:00:00+00:00,771621833.4438698
2025-01-17 00:00:00+00:00,771621833.4438698
2025-01-17 12:00:00+00:00,790472926.834498
2025-01-17 16:00:00+00:00,790472926.834498
2025-01-18 00:00:00+00:00,835840301.388389
2025-01-18 16:00:00+00:00,835840301.388389
2025-01-19 04:00:00+00:00,837097657.272781
2025-01-19 08:00:00+00:00,814241884.6016871
2025-01-19 12:00:00+00:00,834141021.3380153
2025-01-19 20:00:00+00:00,834141021.3380153
2025-01-20 00:00:00+00:00,834141021.3380153
2025-01-20 08:00:00+00:00,834141021.3380153
2025-01-20 12:00:00+00:00,835370162.8364377
2025-01-20 16:00:00+00:00,835370162.8364377
2025-01-21 00:00:00+00:00,930372364.7873812
2025-01-21 04:00:00+00:00,930372364.7873812
2025-01-21 08:00:00+00:00,921965302.933178
2025-01-22 00:00:00+00:00,924521269.9203545
2025-01-23 04:00:00+00:00,950434999.877091
2025-01-23 08:00:00+00:00,954416779.4946457
2025-01-28 00:00:00+00:00,954416779.4946457
2025-01-28 12:00:00+00:00,954416779.4946457
2025-01-30 00:00:00+00:00,968251815.089922
2025-01-30 12:00:00+00:00,984549687.6159766
2025-01-31 16:00:00+00:00,984549687.6159766
2025-02-01 00:00:00+00:00,984549687.6159766
2025-02-02 00:00:00+00:00,984549687.6159766
2025-02-02 16:00:00+00:00,984549687.6159766
2025-02-03 00:00:00+00:00,941724739.9604397
2025-02-03 04:00:00+00:00,968019832.6124674
2025-02-03 12:00:00+00:00,1013101285.8335987
2025-02-04 00:00:00+00:00,1114894078.1378686
2025-02-04 20:00:00+00:00,1114894078.1378686
2025-02-05 16:00:00+00:00,1155719216.4665651
2025-02-12 12:00:00+00:00,1155719216.4665651
2025-02-12 16:00:00+00:00,1141119833.436228
2025-02-12 20:00:00+00:00,1125181149.7850535
2025-02-18 04:00:00+00:00,1125181149.7850535
2025-02-20 04:00:00+00:00,1124019313.0127106
2025-02-22 00:00:00+00:00,1124019313.0127106
2025-02-22 16:00:00+00:00,1109247158.2126837
2025-03-02 16:00:00+00:00,1251103455.8870826
2025-03-02 20:00:00+00:00,1251103455.8870826
2025-03-03 00:00:00+00:00,1253340626.2970886
2025-03-03 04:00:00+00:00,1253340626.2970886
2025-03-03 08:00:00+00:00,1253340626.2970886
2025-03-03 12:00:00+00:00,1255429272.401418
2025-03-03 16:00:00+00:00,1372999655.1612282
2025-03-05 04:00:00+00:00,1365736570.566168
2025-03-06 08:00:00+00:00,1416823736.6165068
2025-03-06 12:00:00+00:00,1416823736.6165068
2025-03-06 16:00:00+00:00,1399458391.8632944
2025-03-09 16:00:00+00:00,1399458391.8632944
2025-03-11 16:00:00+00:00,1373845981.6940792
2025-03-13 12:00:00+00:00,1373845981.6940792
2025-03-13 20:00:00+00:00,1451895391.4213707
2025-03-14 12:00:00+00:00,1432854308.5375977
2025-03-16 04:00:00+00:00,1432854308.5375977
2025-03-16 08:00:00+00:00,1413301814.1630642
2025-03-21 12:00:00+00:00,1413301814.1630642
2025-03-21 16:00:00+00:00,1396486101.4192915
2025-03-24 04:00:00+00:00,1396486101.4192915
2025-03-24 08:00:00+00:00,1380917682.6685817
2025-03-26 04:00:00+00:00,1380917682.6685817
2025-03-26 08:00:00+00:00,1364203699.2337377
2025-04-04 04:00:00+00:00,1364203699.2337377
2025-04-04 12:00:00+00:00,1364203699.2337377
2025-04-05 08:00:00+00:00,1364203699.2337377
2025-04-05 20:00:00+00:00,1364203699.2337377
2025-04-06 04:00:00+00:00,1366694522.7158906
2025-04-06 12:00:00+00:00,1447894487.3178582
2025-04-07 08:00:00+00:00,1514296921.6053967
2025-04-10 04:00:00+00:00,1514296921.6053967
2025-04-11 00:00:00+00:00,1514296921.6053967
2025-04-11 16:00:00+00:00,1494565488.160802
2025-04-12 04:00:00+00:00,1486009571.7561276
2025-04-12 16:00:00+00:00,1486009571.7561276
2025-04-12 20:00:00+00:00,1468862636.0803022
2025-04-13 00:00:00+00:00,1468862636.0803022
2025-04-13 20:00:00+00:00,1444294774.0159192
2025-04-14 04:00:00+00:00,1442019515.7467744
2025-04-14 16:00:00+00:00,1442019515.7467744
